Time,Displacement,Force
(s),(mm),(N)
"181.6570","0.2961","1.2824"
"181.6770","0.2960","1.2788"
"181.6970","0.2958","1.2734"
"181.7170","0.2956","1.2684"
"181.7370","0.2955","1.2645"
"181.7570","0.2953","1.2590"
"181.7770","0.2951","1.2543"
"181.7970","0.2950","1.2494"
"181.8170","0.2948","1.2454"
"181.8370","0.2946","1.2416"
"181.8570","0.2944","1.2350"
"181.8770","0.2943","1.2293"
"181.8970","0.2941","1.2250"
"181.9170","0.2940","1.2207"
"181.9370","0.2938","1.2156"
"181.9570","0.2936","1.2118"
"181.9770","0.2935","1.2078"
"181.9970","0.2933","1.2032"
"182.0170","0.2931","1.1980"
"182.0370","0.2930","1.1939"
"182.0570","0.2928","1.1890"
"182.0770","0.2926","1.1836"
"182.0970","0.2925","1.1786"
"182.1170","0.2923","1.1751"
"182.1370","0.2922","1.1693"
"182.1570","0.2920","1.1637"
"182.1770","0.2918","1.1594"
"182.1970","0.2916","1.1552"
"182.2170","0.2915","1.1499"
"182.2370","0.2913","1.1451"
"182.2570","0.2911","1.1411"
"182.2770","0.2910","1.1378"
"182.2970","0.2908","1.1326"
"182.3170","0.2906","1.1275"
"182.3370","0.2905","1.1221"
"182.3570","0.2903","1.1189"
"182.3770","0.2902","1.1156"
"182.3970","0.2900","1.1115"
"182.4170","0.2899","1.1076"
"182.4370","0.2897","1.1033"
"182.4570","0.2896","1.0994"
"182.4770","0.2894","1.0956"
"182.4970","0.2892","1.0916"
"182.5170","0.2891","1.0859"
"182.5370","0.2889","1.0827"
"182.5570","0.2888","1.0795"
"182.5770","0.2886","1.0771"
"182.5970","0.2884","1.0715"
"182.6170","0.2883","1.0665"
"182.6370","0.2881","1.0610"
"182.6570","0.2879","1.0551"
"182.6770","0.2878","1.0506"
"182.6970","0.2876","1.0459"
"182.7170","0.2874","1.0417"
"182.7370","0.2872","1.0379"
"182.7570","0.2871","1.0347"
"182.7770","0.2869","1.0301"
"182.7970","0.2867","1.0259"
"182.8170","0.2866","1.0214"
"182.8370","0.2864","1.0160"
"182.8570","0.2862","1.0112"
"182.8770","0.2860","1.0054"
"182.8970","0.2859","1.0004"
"182.9170","0.2857","0.9965"
"182.9370","0.2855","0.9925"
"182.9570","0.2853","0.9879"
"182.9770","0.2852","0.9839"
"182.9970","0.2850","0.9791"
"183.0170","0.2848","0.9739"
"183.0370","0.2846","0.9700"
"183.0570","0.2844","0.9642"
"183.0770","0.2843","0.9592"
"183.0970","0.2841","0.9567"
"183.1170","0.2840","0.9550"
"183.1370","0.2838","0.9505"
"183.1570","0.2836","0.9464"
"183.1770","0.2835","0.9447"
"183.1970","0.2833","0.9414"
"183.2170","0.2832","0.9355"
"183.2370","0.2830","0.9325"
"183.2570","0.2828","0.9281"
"183.2770","0.2827","0.9238"
"183.2970","0.2825","0.9204"
"183.3170","0.2824","0.9183"
"183.3370","0.2822","0.9150"
"183.3570","0.2820","0.9121"
"183.3770","0.2819","0.9083"
"183.3970","0.2817","0.9048"
"183.4170","0.2816","0.9012"
"183.4370","0.2814","0.8967"
"183.4570","0.2813","0.8935"
"183.4770","0.2811","0.8894"
"183.4970","0.2810","0.8865"
"183.5170","0.2808","0.8836"
"183.5370","0.2807","0.8813"
"183.5570","0.2805","0.8777"
"183.5770","0.2803","0.8721"
"183.5970","0.2802","0.8675"
"183.6170","0.2800","0.8622"
"183.6370","0.2798","0.8593"
"183.6570","0.2797","0.8552"
"183.6770","0.2795","0.8519"
"183.6970","0.2793","0.8483"
"183.7170","0.2792","0.8454"
"183.7370","0.2790","0.8403"
"183.7570","0.2788","0.8356"
"183.7770","0.2787","0.8329"
"183.7970","0.2785","0.8296"
"183.8170","0.2783","0.8251"
"183.8370","0.2782","0.8200"
"183.8570","0.2780","0.8155"
"183.8770","0.2778","0.8131"
"183.8970","0.2777","0.8103"
"183.9170","0.2775","0.8078"
"183.9370","0.2773","0.8040"
"183.9570","0.2772","0.8007"
"183.9770","0.2770","0.7972"
"183.9970","0.2768","0.7935"
"184.0170","0.2767","0.7904"
"184.0370","0.2765","0.7869"
"184.0570","0.2763","0.7830"
"184.0770","0.2762","0.7771"
"184.0970","0.2760","0.7745"
"184.1170","0.2758","0.7725"
"184.1370","0.2757","0.7691"
"184.1570","0.2755","0.7655"
"184.1770","0.2753","0.7623"
"184.1970","0.2752","0.7591"
"184.2170","0.2750","0.7545"
"184.2370","0.2748","0.7511"
"184.2570","0.2747","0.7478"
"184.2770","0.2745","0.7441"
"184.2970","0.2743","0.7402"
"184.3170","0.2741","0.7354"
"184.3370","0.2740","0.7335"
"184.3570","0.2738","0.7306"
"184.3770","0.2736","0.7288"
"184.3970","0.2735","0.7265"
"184.4170","0.2733","0.7223"
"184.4370","0.2731","0.7187"
"184.4570","0.2730","0.7158"
"184.4770","0.2728","0.7116"
"184.4970","0.2726","0.7090"
"184.5170","0.2725","0.7056"
"184.5370","0.2723","0.7035"
"184.5570","0.2721","0.6997"
"184.5770","0.2720","0.6956"
"184.5970","0.2718","0.6934"
"184.6170","0.2716","0.6903"
"184.6370","0.2715","0.6876"
"184.6570","0.2713","0.6857"
"184.6770","0.2711","0.6826"
"184.6970","0.2710","0.6794"
"184.7170","0.2708","0.6760"
"184.7370","0.2706","0.6723"
"184.7570","0.2705","0.6685"
"184.7770","0.2703","0.6649"
"184.7970","0.2701","0.6617"
"184.8170","0.2699","0.6594"
"184.8370","0.2698","0.6580"
"184.8570","0.2696","0.6555"
"184.8770","0.2694","0.6532"
"184.8970","0.2693","0.6501"
"184.9170","0.2691","0.6450"
"184.9370","0.2690","0.6417"
"184.9570","0.2688","0.6387"
"184.9770","0.2686","0.6366"
"184.9970","0.2685","0.6332"
"185.0170","0.2683","0.6302"
"185.0370","0.2681","0.6272"
"185.0570","0.2680","0.6246"
"185.0770","0.2678","0.6215"
"185.0970","0.2676","0.6197"
"185.1170","0.2674","0.6161"
"185.1370","0.2673","0.6127"
"185.1570","0.2671","0.6085"
"185.1770","0.2669","0.6056"
"185.1970","0.2668","0.6025"
"185.2170","0.2666","0.6000"
"185.2370","0.2664","0.5971"
"185.2570","0.2662","0.5950"
"185.2770","0.2661","0.5913"
"185.2970","0.2659","0.5877"
"185.3170","0.2657","0.5853"
"185.3370","0.2656","0.5816"
"185.3570","0.2654","0.5792"
"185.3770","0.2652","0.5768"
"185.3970","0.2650","0.5760"
"185.4170","0.2649","0.5727"
"185.4370","0.2647","0.5681"
"185.4570","0.2645","0.5642"
"185.4770","0.2643","0.5622"
"185.4970","0.2642","0.5599"
"185.5170","0.2640","0.5574"
"185.5370","0.2638","0.5550"
"185.5570","0.2636","0.5525"
"185.5770","0.2635","0.5511"
"185.5970","0.2633","0.5473"
"185.6170","0.2631","0.5446"
"185.6370","0.2630","0.5409"
"185.6570","0.2628","0.5388"
"185.6770","0.2626","0.5366"
"185.6970","0.2625","0.5336"
"185.7170","0.2623","0.5312"
"185.7370","0.2621","0.5279"
"185.7570","0.2620","0.5265"
"185.7770","0.2618","0.5245"
"185.7970","0.2616","0.5223"
"185.8170","0.2615","0.5200"
"185.8370","0.2613","0.5164"
"185.8570","0.2611","0.5152"
"185.8770","0.2610","0.5127"
"185.8970","0.2608","0.5098"
"185.9170","0.2606","0.5059"
"185.9370","0.2605","0.5023"
"185.9570","0.2603","0.5008"
"185.9770","0.2601","0.4998"
"185.9970","0.2600","0.4961"
"186.0170","0.2598","0.4938"
"186.0370","0.2596","0.4917"
"186.0570","0.2594","0.4880"
"186.0770","0.2593","0.4865"
"186.0970","0.2591","0.4842"
"186.1170","0.2590","0.4831"
"186.1370","0.2588","0.4811"
"186.1570","0.2586","0.4790"
"186.1770","0.2585","0.4769"
"186.1970","0.2583","0.4746"
"186.2170","0.2581","0.4716"
"186.2370","0.2580","0.4690"
"186.2570","0.2578","0.4672"
"186.2770","0.2576","0.4653"
"186.2970","0.2575","0.4623"
"186.3170","0.2573","0.4603"
"186.3370","0.2571","0.4571"
"186.3570","0.2570","0.4552"
"186.3770","0.2568","0.4531"
"186.3970","0.2566","0.4513"
"186.4170","0.2565","0.4489"
"186.4370","0.2563","0.4449"
"186.4570","0.2561","0.4427"
"186.4770","0.2560","0.4409"
"186.4970","0.2558","0.4393"
"186.5170","0.2556","0.4371"
"186.5370","0.2554","0.4349"
"186.5570","0.2553","0.4310"
"186.5770","0.2551","0.4292"
"186.5970","0.2549","0.4283"
"186.6170","0.2548","0.4263"
"186.6370","0.2546","0.4246"
"186.6570","0.2544","0.4210"
"186.6770","0.2543","0.4181"
"186.6970","0.2541","0.4163"
"186.7170","0.2539","0.4150"
"186.7370","0.2538","0.4136"
"186.7570","0.2536","0.4124"
"186.7770","0.2534","0.4109"
"186.7970","0.2533","0.4083"
"186.8170","0.2531","0.4063"
"186.8370","0.2530","0.4036"
"186.8570","0.2528","0.4009"
"186.8770","0.2526","0.4005"
"186.8970","0.2525","0.3985"
"186.9170","0.2523","0.3946"
"186.9370","0.2521","0.3947"
"186.9570","0.2520","0.3926"
"186.9770","0.2518","0.3893"
"186.9970","0.2516","0.3862"
"187.0170","0.2515","0.3843"
"187.0370","0.2513","0.3846"
"187.0570","0.2511","0.3824"
"187.0770","0.2509","0.3801"
"187.0970","0.2508","0.3772"
"187.1170","0.2506","0.3744"
"187.1370","0.2504","0.3734"
"187.1570","0.2503","0.3713"
"187.1770","0.2501","0.3681"
"187.1970","0.2499","0.3662"
"187.2170","0.2498","0.3635"
"187.2370","0.2496","0.3627"
"187.2570","0.2494","0.3611"
"187.2770","0.2493","0.3597"
"187.2970","0.2491","0.3589"
"187.3170","0.2489","0.3570"
"187.3370","0.2488","0.3544"
"187.3570","0.2486","0.3521"
"187.3770","0.2484","0.3495"
"187.3970","0.2483","0.3474"
"187.4170","0.2481","0.3458"
"187.4370","0.2479","0.3433"
"187.4570","0.2478","0.3421"
"187.4770","0.2476","0.3414"
"187.4970","0.2474","0.3394"
"187.5170","0.2473","0.3349"
"187.5370","0.2471","0.3332"
"187.5570","0.2470","0.3330"
"187.5770","0.2468","0.3332"
"187.5970","0.2466","0.3321"
"187.6170","0.2465","0.3299"
"187.6370","0.2463","0.3269"
"187.6570","0.2461","0.3232"
"187.6770","0.2460","0.3219"
"187.6970","0.2458","0.3217"
"187.7170","0.2456","0.3188"
"187.7370","0.2455","0.3178"
"187.7570","0.2453","0.3163"
"187.7770","0.2451","0.3148"
"187.7970","0.2450","0.3142"
"187.8170","0.2448","0.3130"
"187.8370","0.2446","0.3105"
"187.8570","0.2445","0.3083"
"187.8770","0.2443","0.3081"
"187.8970","0.2441","0.3060"
"187.9170","0.2440","0.3046"
"187.9370","0.2438","0.3040"
"187.9570","0.2436","0.3020"
"187.9770","0.2435","0.2997"
"187.9970","0.2433","0.2982"
"188.0170","0.2432","0.2963"
"188.0370","0.2430","0.2942"
"188.0570","0.2428","0.2943"
"188.0770","0.2427","0.2921"
"188.0970","0.2425","0.2909"
"188.1170","0.2423","0.2907"
"188.1370","0.2422","0.2888"
"188.1570","0.2420","0.2878"
"188.1770","0.2419","0.2864"
"188.1970","0.2417","0.2847"
"188.2170","0.2416","0.2824"
"188.2370","0.2414","0.2805"
"188.2570","0.2412","0.2795"
"188.2770","0.2411","0.2783"
"188.2970","0.2409","0.2774"
"188.3170","0.2408","0.2764"
"188.3370","0.2406","0.2747"
"188.3570","0.2405","0.2733"
"188.3770","0.2403","0.2720"
"188.3970","0.2402","0.2711"
"188.4170","0.2400","0.2684"
"188.4370","0.2398","0.2675"
"188.4570","0.2397","0.2654"
"188.4770","0.2395","0.2628"
"188.4970","0.2393","0.2624"
"188.5170","0.2392","0.2623"
"188.5370","0.2390","0.2607"
"188.5570","0.2388","0.2582"
"188.5770","0.2387","0.2560"
"188.5970","0.2385","0.2549"
"188.6170","0.2383","0.2546"
"188.6370","0.2381","0.2539"
"188.6570","0.2380","0.2521"
"188.6770","0.2378","0.2504"
"188.6970","0.2377","0.2481"
"188.7170","0.2375","0.2475"
"188.7370","0.2373","0.2472"
"188.7570","0.2372","0.2459"
"188.7770","0.2370","0.2454"
"188.7970","0.2369","0.2433"
"188.8170","0.2367","0.2423"
"188.8370","0.2365","0.2412"
"188.8570","0.2364","0.2398"
"188.8770","0.2362","0.2382"
"188.8970","0.2360","0.2363"
"188.9170","0.2359","0.2351"
"188.9370","0.2357","0.2333"
"188.9570","0.2356","0.2330"
"188.9770","0.2354","0.2326"
"188.9970","0.2352","0.2316"
"189.0170","0.2350","0.2312"
"189.0370","0.2349","0.2295"
"189.0570","0.2347","0.2269"
"189.0770","0.2345","0.2247"
"189.0970","0.2343","0.2229"
"189.1170","0.2341","0.2224"
"189.1370","0.2340","0.2210"
"189.1570","0.2338","0.2217"
"189.1770","0.2336","0.2207"
"189.1970","0.2335","0.2177"
"189.2170","0.2333","0.2155"
"189.2370","0.2332","0.2147"
"189.2570","0.2330","0.2143"
"189.2770","0.2328","0.2140"
"189.2970","0.2327","0.2141"
"189.3170","0.2325","0.2125"
"189.3370","0.2324","0.2104"
"189.3570","0.2322","0.2102"
"189.3770","0.2320","0.2100"
"189.3970","0.2318","0.2076"
"189.4170","0.2317","0.2054"
"189.4370","0.2315","0.2047"
"189.4570","0.2313","0.2040"
"189.4770","0.2312","0.2033"
"189.4970","0.2310","0.2023"
"189.5170","0.2308","0.2016"
"189.5370","0.2307","0.2008"
"189.5570","0.2305","0.1996"
"189.5770","0.2303","0.1984"
"189.5970","0.2302","0.1960"
"189.6170","0.2300","0.1940"
"189.6370","0.2299","0.1930"
"189.6570","0.2297","0.1952"
"189.6770","0.2295","0.1952"
"189.6970","0.2294","0.1936"
"189.7170","0.2292","0.1916"
"189.7370","0.2290","0.1901"
"189.7570","0.2289","0.1897"
"189.7770","0.2287","0.1889"
"189.7970","0.2285","0.1875"
"189.8170","0.2284","0.1863"
"189.8370","0.2282","0.1840"
"189.8570","0.2280","0.1837"
"189.8770","0.2278","0.1827"
"189.8970","0.2277","0.1819"
"189.9170","0.2275","0.1820"
"189.9370","0.2273","0.1817"
"189.9570","0.2272","0.1798"
"189.9770","0.2270","0.1792"
"189.9970","0.2268","0.1782"
"190.0170","0.2267","0.1758"
"190.0370","0.2265","0.1750"
"190.0570","0.2263","0.1755"
"190.0770","0.2262","0.1737"
"190.0970","0.2260","0.1737"
"190.1170","0.2258","0.1720"
"190.1370","0.2257","0.1718"
"190.1570","0.2255","0.1715"
"190.1770","0.2253","0.1708"
"190.1970","0.2252","0.1694"
"190.2170","0.2250","0.1681"
"190.2370","0.2248","0.1674"
"190.2570","0.2247","0.1663"
"190.2770","0.2245","0.1644"
"190.2970","0.2243","0.1648"
"190.3170","0.2242","0.1649"
"190.3370","0.2240","0.1639"
"190.3570","0.2238","0.1615"
"190.3770","0.2237","0.1610"
"190.3970","0.2235","0.1607"
"190.4170","0.2233","0.1615"
"190.4370","0.2232","0.1620"
"190.4570","0.2230","0.1618"
"190.4770","0.2228","0.1596"
"190.4970","0.2227","0.1583"
"190.5170","0.2225","0.1565"
"190.5370","0.2223","0.1563"
"190.5570","0.2222","0.1559"
"190.5770","0.2220","0.1547"
"190.5970","0.2218","0.1544"
"190.6170","0.2217","0.1541"
"190.6370","0.2215","0.1526"
"190.6570","0.2213","0.1517"
"190.6770","0.2212","0.1502"
"190.6970","0.2210","0.1490"
"190.7170","0.2208","0.1481"
"190.7370","0.2207","0.1467"
"190.7570","0.2205","0.1473"
"190.7770","0.2203","0.1474"
"190.7970","0.2202","0.1471"
"190.8170","0.2200","0.1452"
"190.8370","0.2198","0.1437"
"190.8570","0.2197","0.1419"
"190.8770","0.2195","0.1417"
"190.8970","0.2193","0.1420"
"190.9170","0.2192","0.1417"
"190.9370","0.2190","0.1406"
"190.9570","0.2189","0.1402"
"190.9770","0.2187","0.1406"
"190.9970","0.2186","0.1405"
"191.0170","0.2184","0.1402"
"191.0370","0.2182","0.1388"
"191.0570","0.2181","0.1371"
"191.0770","0.2179","0.1358"
"191.0970","0.2177","0.1351"
"191.1170","0.2176","0.1349"
"191.1370","0.2174","0.1348"
"191.1570","0.2172","0.1342"
"191.1770","0.2171","0.1332"
"191.1970","0.2169","0.1336"
"191.2170","0.2167","0.1319"
"191.2370","0.2166","0.1314"
"191.2570","0.2164","0.1312"
"191.2770","0.2162","0.1309"
"191.2970","0.2161","0.1296"
"191.3170","0.2159","0.1297"
"191.3370","0.2158","0.1291"
"191.3570","0.2156","0.1285"
"191.3770","0.2154","0.1269"
"191.3970","0.2153","0.1264"
"191.4170","0.2151","0.1252"
"191.4370","0.2149","0.1242"
"191.4570","0.2148","0.1246"
"191.4770","0.2146","0.1246"
"191.4970","0.2144","0.1237"
"191.5170","0.2143","0.1240"
"191.5370","0.2141","0.1220"
"191.5570","0.2139","0.1208"
"191.5770","0.2138","0.1216"
"191.5970","0.2136","0.1222"
"191.6170","0.2134","0.1212"
"191.6370","0.2133","0.1184"
"191.6570","0.2131","0.1179"
"191.6770","0.2130","0.1175"
"191.6970","0.2128","0.1177"
"191.7170","0.2126","0.1171"
"191.7370","0.2125","0.1165"
"191.7570","0.2123","0.1166"
"191.7770","0.2121","0.1158"
"191.7970","0.2120","0.1138"
"191.8170","0.2118","0.1118"
"191.8370","0.2116","0.1118"
"191.8570","0.2115","0.1127"
"191.8770","0.2113","0.1134"
"191.8970","0.2112","0.1129"
"191.9170","0.2110","0.1124"
"191.9370","0.2108","0.1122"
"191.9570","0.2107","0.1127"
"191.9770","0.2105","0.1120"
"191.9970","0.2104","0.1104"
"192.0170","0.2102","0.1098"
"192.0370","0.2100","0.1091"
"192.0570","0.2099","0.1073"
"192.0770","0.2097","0.1058"
"192.0970","0.2095","0.1065"
"192.1170","0.2094","0.1071"
"192.1370","0.2092","0.1062"
"192.1570","0.2090","0.1051"
"192.1770","0.2089","0.1053"
"192.1970","0.2087","0.1052"
"192.2170","0.2085","0.1038"
"192.2370","0.2084","0.1038"
"192.2570","0.2082","0.1033"
"192.2770","0.2080","0.1019"
"192.2970","0.2079","0.1013"
"192.3170","0.2077","0.1020"
"192.3370","0.2075","0.1017"
"192.3570","0.2073","0.1019"
"192.3770","0.2072","0.1027"
"192.3970","0.2070","0.1021"
"192.4170","0.2068","0.1002"
"192.4370","0.2067","0.0992"
"192.4570","0.2065","0.0979"
"192.4770","0.2063","0.0976"
"192.4970","0.2062","0.0976"
"192.5170","0.2060","0.0976"
"192.5370","0.2059","0.0957"
"192.5570","0.2057","0.0959"
"192.5770","0.2055","0.0943"
"192.5970","0.2054","0.0938"
"192.6170","0.2052","0.0937"
"192.6370","0.2050","0.0952"
"192.6570","0.2048","0.0954"
"192.6770","0.2046","0.0939"
"192.6970","0.2044","0.0937"
"192.7170","0.2043","0.0929"
"192.7370","0.2041","0.0921"
"192.7570","0.2039","0.0899"
"192.7770","0.2037","0.0898"
"192.7970","0.2036","0.0903"
"192.8170","0.2034","0.0897"
"192.8370","0.2032","0.0902"
"192.8570","0.2030","0.0891"
"192.8770","0.2029","0.0874"
"192.8970","0.2027","0.0859"
"192.9170","0.2025","0.0856"
"192.9370","0.2024","0.0873"
"192.9570","0.2022","0.0877"
"192.9770","0.2020","0.0874"
"192.9970","0.2019","0.0879"
"193.0170","0.2017","0.0872"
"193.0370","0.2016","0.0840"
"193.0570","0.2014","0.0843"
"193.0770","0.2012","0.0833"
"193.0970","0.2011","0.0835"
"193.1170","0.2009","0.0837"
"193.1370","0.2007","0.0828"
"193.1570","0.2006","0.0809"
"193.1770","0.2004","0.0800"
"193.1970","0.2002","0.0793"
"193.2170","0.2000","0.0794"
"193.2370","0.1999","0.0795"
"193.2570","0.1997","0.0782"
"193.2770","0.1995","0.0776"
"193.2970","0.1993","0.0785"
"193.3170","0.1992","0.0791"
"193.3370","0.1990","0.0786"
"193.3570","0.1988","0.0776"
"193.3770","0.1987","0.0770"
"193.3970","0.1985","0.0775"
"193.4170","0.1983","0.0775"
"193.4370","0.1982","0.0772"
"193.4570","0.1980","0.0775"
"193.4770","0.1978","0.0777"
"193.4970","0.1977","0.0774"
"193.5170","0.1975","0.0760"
"193.5370","0.1973","0.0748"
"193.5570","0.1972","0.0732"
"193.5770","0.1970","0.0742"
"193.5970","0.1968","0.0750"
"193.6170","0.1967","0.0746"
"193.6370","0.1965","0.0721"
"193.6570","0.1963","0.0706"
"193.6770","0.1962","0.0707"
"193.6970","0.1960","0.0708"
"193.7170","0.1958","0.0697"
"193.7370","0.1957","0.0708"
"193.7570","0.1955","0.0703"
"193.7770","0.1953","0.0704"
"193.7970","0.1952","0.0689"
"193.8170","0.1950","0.0675"
"193.8370","0.1948","0.0671"
"193.8570","0.1947","0.0663"
"193.8770","0.1945","0.0675"
"193.8970","0.1943","0.0689"
"193.9170","0.1942","0.0675"
"193.9370","0.1940","0.0677"
"193.9570","0.1938","0.0660"
"193.9770","0.1937","0.0658"
"193.9970","0.1935","0.0664"
"194.0170","0.1933","0.0662"
"194.0370","0.1932","0.0653"
"194.0570","0.1930","0.0648"
"194.0770","0.1928","0.0651"
"194.0970","0.1927","0.0631"
"194.1170","0.1925","0.0631"
"194.1370","0.1923","0.0640"
"194.1570","0.1922","0.0643"
"194.1770","0.1920","0.0626"
"194.1970","0.1919","0.0614"
"194.2170","0.1917","0.0624"
"194.2370","0.1915","0.0618"
"194.2570","0.1914","0.0611"
"194.2770","0.1912","0.0610"
"194.2970","0.1910","0.0623"
"194.3170","0.1909","0.0613"
"194.3370","0.1907","0.0602"
"194.3570","0.1905","0.0599"
"194.3770","0.1904","0.0597"
"194.3970","0.1902","0.0576"
"194.4170","0.1900","0.0569"
"194.4370","0.1899","0.0566"
"194.4570","0.1897","0.0566"
"194.4770","0.1895","0.0568"
"194.4970","0.1894","0.0568"
"194.5170","0.1892","0.0569"
"194.5370","0.1890","0.0559"
"194.5570","0.1889","0.0535"
"194.5770","0.1887","0.0529"
"194.5970","0.1885","0.0541"
"194.6170","0.1883","0.0560"
"194.6370","0.1882","0.0539"
"194.6570","0.1880","0.0528"
"194.6770","0.1878","0.0522"
"194.6970","0.1877","0.0532"
"194.7170","0.1875","0.0539"
"194.7370","0.1873","0.0525"
"194.7570","0.1872","0.0518"
"194.7770","0.1870","0.0510"
"194.7970","0.1868","0.0508"
"194.8170","0.1866","0.0503"
"194.8370","0.1865","0.0500"
"194.8570","0.1863","0.0490"
"194.8770","0.1862","0.0492"
"194.8970","0.1860","0.0490"
"194.9170","0.1858","0.0492"
"194.9370","0.1857","0.0495"
"194.9570","0.1855","0.0494"
"194.9770","0.1853","0.0485"
"194.9970","0.1852","0.0493"
"195.0170","0.1850","0.0489"
"195.0370","0.1848","0.0475"
"195.0570","0.1846","0.0466"
"195.0770","0.1845","0.0454"
"195.0970","0.1843","0.0452"
"195.1170","0.1841","0.0458"
"195.1370","0.1840","0.0461"
"195.1570","0.1838","0.0458"
"195.1770","0.1836","0.0457"
"195.1970","0.1835","0.0438"
"195.2170","0.1833","0.0429"
"195.2370","0.1832","0.0444"
"195.2570","0.1830","0.0456"
"195.2770","0.1828","0.0452"
"195.2970","0.1827","0.0440"
"195.3170","0.1825","0.0436"
"195.3370","0.1823","0.0426"
"195.3570","0.1822","0.0438"
"195.3770","0.1820","0.0438"
"195.3970","0.1818","0.0424"
"195.4170","0.1816","0.0419"
"195.4370","0.1815","0.0403"
"195.4570","0.1813","0.0404"
"195.4770","0.1812","0.0413"
"195.4970","0.1810","0.0426"
"195.5170","0.1808","0.0410"
"195.5370","0.1807","0.0403"
"195.5570","0.1805","0.0407"
"195.5770","0.1803","0.0414"
"195.5970","0.1802","0.0408"
"195.6170","0.1800","0.0394"
"195.6370","0.1798","0.0382"
"195.6570","0.1797","0.0387"
"195.6770","0.1795","0.0397"
"195.6970","0.1793","0.0399"
"195.7170","0.1792","0.0392"
"195.7370","0.1790","0.0402"
"195.7570","0.1788","0.0377"
"195.7770","0.1787","0.0365"
"195.7970","0.1785","0.0368"
"195.8170","0.1784","0.0368"
"195.8370","0.1782","0.0367"
"195.8570","0.1780","0.0354"
"195.8770","0.1779","0.0358"
"195.8970","0.1777","0.0361"
"195.9170","0.1775","0.0356"
"195.9370","0.1774","0.0360"
"195.9570","0.1772","0.0366"
"195.9770","0.1770","0.0374"
"195.9970","0.1769","0.0376"
"196.0170","0.1767","0.0362"
"196.0370","0.1765","0.0351"
"196.0570","0.1764","0.0337"
"196.0770","0.1762","0.0343"
"196.0970","0.1760","0.0336"
"196.1170","0.1758","0.0332"
"196.1370","0.1757","0.0330"
"196.1570","0.1755","0.0319"
